-6.9163,-1.936
9.4624,-5.004
-9.8161,-5.1599
-0.64812,-0.34239
0.24691,0.98852
-11.345,-6.3706
-1.3127,-1.0955
-1.7636,-0.86243
-0.82654,-0.14844
0.04664,-0.35207
7.0629,-2.3155
-1.6901,-0.063607
9.6076,-3.7563
4.4029,0.019337
0.22757,-1.0921
2.5797,-0.016502
-6.5399,1.138
8.4231,-3.5422
-1.4538,-0.86159
8.3563,-3.3226
-8.905,-1.6894
-10.994,-3.9071
0.25731,-1.4761
9.4249,-4.8826
11.439,-7.0578
-0.217,-0.62534
7.1754,-1.797
5.5797,0.057975
2.6874,0.086933
10.124,-4.7312
7.4781,-3.9553
-12.688,-8.2477
1.6886,0.93336
-9.6466,-3.7896
2.1981,0.3167
-12.481,-7.3582
7.185,-2.1327
7.2993,-2.1524
-3.0974,0.40716
1.9749,0.92399
8.5863,-4.7955
-0.92975,-0.04091
-5.8858,-0.84192
-6.4588,-0.70299
2.2384,0.093449
-1.9493,0.23153
-0.071016,0.50537
-1.008,-0.62155
-3.1205,-0.76953
-1.6102,-0.53555
4.5609,1.003
-9.3177,-4.7094
1.2485,0.30954
-6.729,0.20389
0.91796,0.80029
-13.79,-8.7313
-2.7278,-0.60195
7.0708,-1.6424
-10.537,-7.012
2.7307,-1.334
-9.7055,-3.1358
-0.16102,0.12977
-0.45763,-0.99128
-2.9162,0.4026
-9.6778,-6.8586
-3.3739,0.46915
3.3892,-0.8271
6.9578,-2.0081
-3.1489,-0.10075
3.0871,-0.0094903
3.1541,-0.47795
-8.8361,-4.0164
3.6877,1.4931
-11.412,-5.6584
-8.7183,-5.765
0.27484,0.213
1.5188,-0.035804
-1.1852,-0.2208
-1.5713,0.71662
-8.6529,-2.7091
3.8792,-0.54031
10.756,-6.9386
-7.9163,0.70776
-1.2292,-0.18861
-10.418,-4.9003
-1.839,1.5114
-0.6828,0.037701
6.6939,-2.7453
6.8989,-2.6659
11.885,-5.3365
-6.6278,-2.7204
-2.3479,0.013769
-7.1497,-2.8747
4.1387,0.2621
8.643,-5.0169
-0.14344,1.7249
1.5882,-0.48529
7.3581,-1.5164
-8.9722,-3.2051
6.6968,-2.2059
-12.727,-9.2408
-1.3896,1.6393
0.93945,-0.87628
-7.3454,-1.3126
-10.717,-4.82
3.7198,0.19712
2.179,0.36511
-2.1952,0.053148
11.606,-5.0586
2.8455,0.28121
5.2839,-0.32422
3.0276,0.76594
7.4985,-2.6998
-10.202,-6.68
-3.7703,1.3849
-8.4948,-3.7242
2.013,-0.99091
0.88814,1.7113
-10.616,-3.9557
-1.5962,-0.81791
-0.26845,-0.46921
8.317,-2.6693
-8.559,-2.4013
-7.3861,-3.7779
6.224,-2.664
-9.6423,-4.1456
-11.546,-7.5702
-8.699,-3.8444
-8.2493,-1.874
5.5743,0.10605
-0.54439,-1.3886
8.4722,-2.5308
-2.1292,-0.8298
1.8145,-0.9315
3.1235,-1.1951
-0.16964,-0.90081
6.1831,-1.4438
-0.68789,-0.9788
3.2413,-0.4758
5.0584,-0.34948
-11.841,-8.5089
-6.5957,0.015016
-0.68296,-0.63436
2.1714,-1.8076
-5.6782,1.6977
-9.0818,-3.1934
-10.394,-6.7078
-9.9186,-2.5988
-2.1094,-1.5629
-1.9666,1.1416
8.7617,-2.9288
7.7846,-2.5766
-4.1576,1.2433
-7.1605,-1.7485
0.12088,-0.45403
-2.5181,-1.1502
-3.0861,1.327
3.3309,0.54016
-8.999,-2.9163
9.7622,-4.328
0.27057,-1.0259
3.4257,0.081057
-9.2548,-3.8394
-10.333,-5.1197
-8.3941,-2.1185
8.2083,-2.802
0.91208,-1.5737
-11.067,-7.0298
5.7966,-2.1957
5.5685,1.7882
1.8558,0.62974
7.6857,-2.6276
-8.5925,-5.7231
1.9556,-1.317
2.812,1.5326
-2.6193,-1.6474
-2.1824,1.2171
-3.1513,-1.095
-9.145,-4.1711
3.2278,0.5357
2.7096,0.82705
-2.449,0.14102
-0.31969,2.0119
-10.245,-6.1973
-0.04274,-0.36064
1.7445,-0.57787
-7.3908,-2.4404
1.0285,0.38317
-10.454,-4.3247
-10.243,-3.8358
-4.4002,-1.1799
2.8589,-0.30196
0.28858,0.43713
-9.4934,-2.8178
7.5689,-3.6151
11.159,-5.5247
-9.2591,-4.4061
0.59589,-0.40674
0.91666,0.0091361
8.8274,-2.7397
7.5553,-2.0422
0.61236,-0.65729
-8.5611,-4.2086
-0.81923,1.2187
-8.0027,-3.3712
-8.7959,-4.3341
-2.9956,-0.091991
6.6561,-1.9035
-0.88398,1.5992
-1.2518,-0.73609
8.2445,-3.9896
2.4907,-0.50716
-10.812,-5.5516
5.3865,-1.9137
7.2144,-0.21524
-2.0971,0.57877
-9.6688,-3.3134
-9.5714,-4.5634
2.5299,-0.37685
-9.602,-4.4848
-6.2359,-3.4975
-4.236,-1.2927
-10.215,-2.6225
-8.8544,-4.4267
1.2935,-0.91873
3.4899,1.2351
9.639,-2.8375
7.837,-2.6394
0.46282,-1.298
12.577,-7.0899
2.2504,0.28935
-8.1346,-6.0038
12.409,-6.3131
-6.3227,-2.1519
1.4166,-1.1902
-8.6233,-5.1666
-9.295,-5.12
0.34728,0.80727
-8.1119,-2.7422
-3.8676,0.87428
10.553,-5.4884
-2.3361,0.79479
4.161,0.5081
2.4132,-0.29846
1.409,0.67437
3.9698,-0.22337
6.9768,-1.5049
7.623,-2.818
1.343,0.42024
-11.665,-4.4483
0.23161,1.2882
-8.5089,-2.1858
-0.90172,0.63155
-1.528,1.613
-0.23839,-0.67817
-4.527,-1.5644
-0.85856,-0.27113
10.561,-4.3924
-9.8354,-6.706
-12.395,-4.6091
10.218,-5.2517
4.1172,1.0917
-0.51188,1.2958
6.0264,-1.7962
0.52983,0.84853
8.1967,-1.2999
-10.23,-6.978
-9.5902,-2.4072
0.82247,-1.2832
6.5982,-1.837
-3.1426,0.17358
8.2569,-3.9266
-4.0823,0.83599
1.921,-0.58954
5.7565,-1.0165
-9.2021,-5.2314
2.4627,1.3455
10.55,-4.9628
-1.6319,-0.15763
-10.247,-5.3004
-2.7538,-1.2038
-7.6492,0.305
3.9297,0.51865
-0.5678,0.26613
-2.141,-0.99696
5.2814,-0.49901
1.4917,-0.46454
-8.6789,-2.9947
-11.536,-3.7759
0.60348,-0.73068
-11.713,-5.8471
-7.3288,0.27201
-9.9953,0.16639
-7.7273,-2.6877
0.37185,0.88181
-2.9565,-0.1485
7.7723,-2.8702
-2.2534,0.29849
8.2198,-5.4555
5.3314,-1.0948
-10.596,-5.6866
0.66812,-1.0218
-1.8611,0.32862
10.36,-5.269
-4.0155,0.57706
-0.5947,0.73812
-2.2385,0.2579
-1.3025,-1.4524
-10.996,-8.1586
-9.5109,-2.8105
-5.0401,1.259
2.6793,-0.18628
-9.2521,-3.6014
-0.70205,0.95387
-8.8721,-4.1952
-5.9985,0.4431
0.34412,0.40197
7.4694,-3.2409
5.9887,-0.64886
-6.1403,0.35718
-3.6136,-1.7836
8.1891,-4.6769
-10.458,-6.3548
6.8351,-2.3252
-0.47231,0.22835
-7.4586,-3.1219
3.7334,0.25053
3.8502,1.5833
-0.24739,-0.96754
-7.1923,-4.1256
-7.2548,-1.4677
-7.7391,-3.3199
3.3732,0.19768
1.6958,0.40771
3.4595,1.8444
-8.0908,-2.8526
0.52839,-0.27251
8.4691,-2.7581
0.051633,-1.0968
-9.683,-5.0876
6.6542,-1.4638
-0.85219,-0.1394
-10.299,-3.9229
4.7155,0.12263
2.939,0.99512
-8.4385,-3.2572
9.4824,-5.2341
-7.7284,-2.5269
-7.6796,-1.3545
8.8935,-3.518
1.6287,0.41525
-3.9847,-0.33521
4.184,0.80866
0.096371,0.45055
-11.983,-6.5791
2.189,0.94247
1.5307,0.67247
3.7726,-0.078498
-2.8494,0.29392
-0.56395,0.7061
-9.8975,-7.4375
-0.92603,-0.18842
5.9533,-0.63421
-8.0694,-2.139
4.4218,-0.77451
6.9657,0.78765
-9.0095,-3.445
-1.0776,-0.50567
10.544,-4.4153
6.5813,-1.9538
1.3229,-0.41208
-4.1987,0.35404
-9.7259,-3.9576
-0.36363,-1.903
7.7972,-1.582
7.3731,-1.1896
-9.465,-3.7283
-2.7937,1.1164
-10.783,-4.4334
-6.8579,-0.82281
8.7738,-2.7833
-9.4996,-4.2702
-11.187,-6.5765
1.3853,-0.12664
6.0636,0.61839
-0.10019,-0.36157
1.1628,-1.1294
10.785,-6.2429
2.9726,0.21226
-2.8359,-0.60886
-4.8226,-1.281
-8.6905,-2.2081
-0.10747,-0.24774
-2.5906,1.6147
4.0419,-0.95301
4.2959,-0.77496
-2.0298,-0.74738
-10.944,-6.0808
3.8578,0.55411
-3.9476,0.81174
1.1583,-0.11768
0.17672,-1.0951
-8.5758,-4.7449
8.7024,-3.2164
8.6107,-4.7429
8.313,-2.7557
-0.081505,-1.2969
-1.689,1.4765
6.2731,-1.2714
-3.0966,-1.3387
-0.92233,-1.1576
1.5188,-0.7852
7.414,-2.7521
0.96768,-0.17575
3.1107,0.46786
-1.898,-0.55126
5.2874,-1.1933
10.206,-5.468
-9.4014,-3.2492
-7.2453,-1.4091
-11.745,-6.7885
-2.7805,0.58671
-9.2345,-2.8574
7.5477,-4.2735
0.52842,0.22836
-8.5155,-3.2356
5.1968,-1.7569
9.6282,-5.6323
8.6475,-4.1457
-1.3318,-0.59636
2.8382,-1.479
-10.568,-2.9759
-4.3513,0.18391
-1.5508,0.040036
-9.0117,-3.9975
0.27761,0.48754
-1.7004,-0.77419
-7.9068,-3.1545
-2.959,0.57229
-11.299,-5.749
3.2181,1.2368
2.6757,0.20895
5.0864,1.3177
1.9177,0.16559
-1.66,1.4007
-7.975,-0.52012
9.2622,-3.7878
-0.82672,-1.4235
1.0776,0.25457
3.5323,-0.36266
-0.57363,0.39972
8.3113,-5.0829
-5.035,-1.1921
-6.2826,-2.4019
-3.0218,-1.2108
5.7009,-0.97814
-8.9281,-4.2221
1.9384,-0.44753
4.5271,-1.3442
6.9919,-2.0574
-12.61,-6.4995
9.8685,-4.5265
-9.7492,-4.0038
0.014228,-1.1394
2.8005,-0.061305
1.2859,-0.52735
-5.653,-2.6338
-4.2489,0.25027
3.7588,-0.62788
5.4227,-0.11517
-10.493,-5.829
-3.7544,-0.85405
-6.9447,-4.2923
-9.7118,-5.5151
-10.606,-5.4687
-8.8902,-4.591
-0.24743,-0.3063
-9.662,-7.1636
8.9979,-4.0116
0.39401,0.21113
9.7246,-4.2722
8.7524,-2.8181
1.2629,1.0509
-7.4112,-3.0156
10.379,-4.7249
4.329,-0.2093
9.2726,-3.5689
3.1415,-0.4303
-2.9619,0.24563
-9.6526,-5.9304
7.7973,-3.6885
-2.8809,-0.33606
-11.849,-7.5085
3.0666,-1.3349
1.886,-0.65077
-9.8368,-4.6403
-11.385,-6.1779
-5.8769,-1.625
-7.6346,-2.7199
0.54048,0.58094
-0.13239,-2.089
1.7783,0.11708
-1.4019,0.92615
6.4499,0.68387
5.4118,-0.4616
-0.13155,0.35571
-0.09552,0.63592
2.9144,1.553
-1.1146,-0.54454
0.70049,-0.2875
7.8079,-4.0482
0.42679,0.21837
-2.718,-0.43525
2.792,1.0081
-2.0386,-0.5523
-7.8866,-2.9019
-6.8832,-3.0039
-8.8962,-2.6148
5.3951,0.8051
-2.6552,-0.27388
1.4185,0.8173
-1.4117,1.3027
-0.87978,-0.15801
-4.3734,1.1036
-1.9134,-0.93942
-9.7477,-2.1986
1.8734,-0.35524
-0.66562,-0.097741
-0.14752,-0.22494
-2.9997,-0.84506
-5.0567,-1.3206
-2.5024,-0.2683
-1.6108,1.4182
-1.3156,1.0095
3.1878,0.21066
-0.90688,0.89356
8.9397,-4.8384
3.8929,-0.15677
10.871,-5.6882
-13.206,-8.9201
7.6173,-1.0329
-6.2786,-3.2901
4.5483,0.24733
-9.822,-4.8803
5.3398,-0.21158
-8.1214,-5.8859
-9.095,-4.7593
-8.0922,-6.0038
0.4457,-0.10085
-9.4432,-5.4751
-10.359,-6.6617
-1.5926,0.23546
0.32243,-0.76085
4.1679,0.17497
-7.6308,-2.5854
-1.263,0.61299
-0.67563,-1.5455
2.1387,-1.0336
7.9405,-2.0145
-6.1434,-2.1741
2.3361,0.57615
-11.517,-5.6
7.3433,-0.93583
-3.8601,-0.012795
-3.3678,-0.051742
-5.6077,-0.32983
3.7713,-1.4064
-5.2244,0.13869
-1.4903,-0.8211
9.844,-4.9194
-1.6626,1.0625
4.5589,-0.11872
2.339,-2.1754
3.7179,-0.056609
7.2945,-0.95028
-1.5453,0.96611
-7.5091,-4.2238
4.9002,1.2465
-7.0458,-1.0265
9.6696,-3.6171
-10.794,-5.7165
-1.3361,0.025457
0.35685,-0.063474
-2.5666,-0.66954
8.9067,-2.4541
0.47077,0.66871
-7.5253,-1.26
-0.87251,-1.0586
-8.2122,-2.0676
1.3932,-1.2859
-3.4451,-0.49227
-6.3827,-2.4488
-6.7848,-0.030006
-9.0394,-2.6487
-7.8277,-2.7156
-7.5503,-3.3518
10.837,-4.4437
-10.732,-5.0013
9.4043,-3.9363
-7.4198,-0.76492
5.4778,-1.9108
-9.2934,-5.1819
-3.4544,0.88245
8.6218,-2.6854
3.8154,1.3478
-8.8632,-5.0006
-2.7768,-0.83421
5.8173,-1.7922
6.7059,-1.3528
-7.1355,-2.0898
-8.01,-2.6779
-2.2725,0.24994
-6.4433,-1.0015
-10.24,-4.3112
-2.5678,-0.77079
6.1127,-1.4184
8.6847,-3.1096
-10.06,-6.0718
-1.6732,1.6835
5.3979,-0.51787
12.885,-6.0653
9.5312,-5.8651
9.9695,-4.0042
-4.8165,0.47903
-9.7003,-1.9644
-2.6824,-1.1433
-9.3824,-3.4195
10.633,-4.9106
1.3578,2.7603
-8.6724,-3.2593
6.9248,-3.105
-6.2468,1.031
-4.8994,-1.2699
-10.414,-4.5055
8.066,-2.4136
1.2765,-1.5038
-3.4518,0.56525
-0.40457,-0.49203
9.3486,-5.614
-4.4073,0.34609
-8.1448,-2.28
-2.2184,-0.96961
12.214,-5.8756
8.8152,-3.1836
2.4146,1.0317
-5.7764,-0.70253
-10.302,-5.5856
-7.0448,-1.1733
8.2766,-4.6431
-10.907,-6.4983
0.040486,2.347
4.647,-0.11178
-11.077,-7.4635
2.7142,-0.53732
10.925,-5.5198
2.0087,1.9513
8.5978,-2.9055
-7.893,-4.3011
-1.2284,0.73702
7.4983,-2.6615
5.8341,-2.1149
-8.0265,-4.0783
-10.66,-3.4311
10.155,-0.6734
-0.29215,0.92741
3.0955,-0.34
4.1459,1.4171
5.1493,0.67317
6.7505,-0.57104
-0.79637,0.99622
0.081523,-0.0098206
-1.0797,-0.023899
-3.0386,0.69954
2.1906,-0.129
-12.922,-5.9958
-11.723,-5.3732
-0.24562,0.91106
-5.6797,-0.99233
-8.9606,-2.3379
-0.13895,-0.20044
3.3066,0.69242
-7.5219,-1.7677
-5.5199,-1.7032
6.6786,-2.0856
-7.6217,-4.2573
6.9071,-1.5391
8.0924,-2.5727
-7.5048,-2.0476
-0.58894,0.73948
-9.3656,-2.3703
1.3055,-0.79317
-10.422,-7.1432
-12.901,-8.3459
10.488,-3.197
6.4565,-0.75839
-0.51009,-0.31722
-6.1215,0.25853
-8.2447,-5.4642
-11.643,-7.1304
-14.27,-9.5386
-1.5812,0.31851
-6.5939,-0.071195
4.8352,-0.36299
-0.61792,0.86378
7.8185,-2.8162
-4.5393,0.74001
-5.7158,-1.3434
2.2549,-0.45483
1.163,-0.032284
-9.1601,-4.9802
-2.3483,-0.45466
6.161,-1.1345
-8.1943,-4.5203
11.724,-4.7053
-5.1073,-0.96409
10.412,-3.8884
-11.299,-5.0119
13.814,-7.1899
3.2313,-0.48774
-9.4288,-2.971
-8.745,-5.3095
2.8788,-1.1638
5.8922,-0.77195
-4.5226,-1.2963
-1.7911,-1.3483
-7.6754,-3.7281
9.4099,-3.2417
-0.21594,-0.63443
9.0541,-5.8039
-10.425,-5.6236
6.7652,-2.7648
-9.5931,-4.6104
1.4423,0.88293
-11.24,-6.0321
-0.7824,-0.32281
0.47948,1.2723
5.6287,0.12536
-6.8257,-2.3644
-0.011108,0.28304
-9.7881,-4.3825
3.7894,0.86336
-6.3288,-1.777
-9.586,-4.4532
2.715,-1.0554
10.178,-4.6804
-9.2156,-3.2408
-2.2479,1.0612
3.7912,-0.0048309
-11.177,-6.3968
-1.8443,-0.40658
7.555,-2.5601
-10.62,-5.0472
1.3235,0.038636
-0.089384,0.48731
-1.0693,0.080327
3.3816,-0.45886
1.5264,1.1187
-0.47364,-1.0367
-6.786,-2.1339
-6.9528,-4.5993
2.5352,0.092371
1.9176,-1.3187
5.9255,-0.02392
8.6138,-3.6286
-9.1503,-3.758
2.2174,0.21923
0.0082311,0.10125
-5.5707,-0.11993
1.0503,0.76252
3.5213,-0.92387
-1.3455,-1.5508
6.0784,0.80651
-6.6603,-2.8905
-1.886,1.284
-0.29225,3.1275
6.4112,-2.9624
-8.472,-3.3859
-11.728,-6.803
-10.855,-4.2143
1.5729,-0.45888
1.0166,0.31125
-10.556,-6.3574
-9.728,-5.7971
-1.2545,0.52961
4.5678,0.73544
-3.9733,-0.74212
-4.1719,-0.48562
7.4629,0.29165
7.6687,-2.2833
7.9558,-2.5304
1.0314,-0.70364
-8.5948,-4.4009
3.1532,0.72267
-2.5472,1.142
6.3684,-1.5006
-8.6334,-4.2269
-0.45613,1.4648
5.2517,-1.038
-10.304,-4.3887
-0.23398,1.329
-8.373,-3.8188
-11.064,-7.9381
-8.37,-2.0732
4.6209,0.46421
8.7814,-2.1453
-12.748,-7.423
-1.5662,-0.67493
-9.313,-4.2381
0.18895,-0.91026
11.189,-6.2718
-7.1793,-3.1499
8.6643,-4.9687
-6.6683,0.4967
-8.7109,-3.2989
2.6948,-0.38792
5.7985,-0.31704
-1.7071,-0.69984
-6.2161,-2.1038
-3.0169,0.34146
-9.5138,-5.2982
-8.6126,-4.3338
-9.8989,-1.8282
10.006,-5.4575
-1.4647,-0.70131
-0.97349,0.0064319
7.3508,-1.8676
-2.086,0.1317
-6.0202,-0.19218
-2.4161,0.062167
-0.21608,0.2196
-9.5398,-4.5519
-2.9328,-0.33722
-1.7319,1.3318
-1.0389,-0.59352
0.44955,1.2035
0.21608,-0.30445
11.454,-5.8172
-7.6199,-3.416
-1.8408,-0.56069
-3.5463,0.47694
-8.2261,-4.1375
-3.6925,-3.0158
-12.056,-5.9303
1.1697,-0.75017
8.7297,-2.6226
-1.4337,1.5016
1.8176,0.38625
-9.1817,-4.5431
-7.9802,-2.4529
1.622,0.53827
2.801,-1.1105
-9.9869,-4.4309
-11.031,-5.8301
1.8767,-0.49229
4.8838,0.054262
6.7629,-0.72981
-0.87996,-0.44441
11.168,-5.0974
10.767,-6.3692
-8.5653,-4.7553
0.19032,-0.86407
0.87751,-0.024535
-7.5934,-1.84
6.6284,-0.51373
-0.25627,-0.29952
-3.0204,-1.2407
-7.0138,-1.5263
-4.0417,-0.38722
-1.412,-1.5434
-6.7787,-3.601
5.4216,-0.99343
-1.2979,-1.2302
-3.4877,-0.67417
0.39067,-1.2806
-1.1591,-0.19501
4.802,-0.40014
1.7738,-0.42062
8.5234,-4.213
1.4745,0.41421
-1.9427,-0.15662
2.9783,-0.25323
7.0763,-1.3069
-8.037,-1.1566
4.8411,0.18837
-7.8605,-1.5065
-2.3714,-1.8373
3.6817,-0.045076
-6.6042,2.0909
4.4625,0.5011
-2.1112,0.66638
-7.3621,-1.4012
-0.55386,-1.2871
-0.43131,0.29281
0.93555,-0.69987
0.87469,0.4496
4.8525,-1.3941
-0.24673,1.145
4.3568,-0.01555
-7.7828,-3.1632
-9.5468,-2.8327
0.75652,-1.1702
1.6849,-0.54432
12.291,-7.1684
-12.488,-5.3449
0.78373,1.3433
-0.73337,0.58138
1.8003,-1.1041
8.5573,-4.5067
-8.9626,-3.6638
-11.967,-6.3424
-2.7731,1.5169
-9.3649,-4.9351
9.4437,-4.8688
-1.1563,-0.89138
1.5199,0.54106
-10.019,-5.4141
-9.3448,-5.8739
-5.807,0.65212
5.8466,-1.3578
0.090872,0.52412
1.9266,2.2525
-6.6092,-1.1539
-1.5214,1.0526
10.823,-5.0986
7.4154,-0.28413
-2.4661,-0.043716
0.099132,-0.28608
-0.61851,-2.7393
-5.058,-0.46433
-4.3448,0.94462
-9.8299,-6.7205
-0.08458,-1.4819
-0.23571,-0.30121
-12.592,-5.3836
-6.4067,-2.1043
6.0072,-2.4445
-4.6377,0.88248
-6.2514,0.34363
-1.5777,0.25559
-8.044,-2.8266
-8.637,-2.3814
4.8911,-0.55043
1.2671,-0.70641
6.0017,-0.20109
-2.9555,0.80878
0.2397,-0.63385
-11.551,-5.1385
4.4943,1.9817
-3.3686,0.14568
6.7531,-0.40498
5.1108,-0.39052
7.9811,-2.729
10.636,-6.9487
-8.8437,-2.0776
-3.6554,-0.80089
0.53354,-0.89761
1.459,0.011766
6.8279,-1.6192
-10.754,-7.2519
-9.3827,-7.2328
-10.498,-6.1143
-10.062,-4.5441
-3.163,0.42776
3.4858,-1.4371
-1.989,-0.70575
-3.9741,0.59614
-5.7262,-2.654
4.6994,-0.96729
0.36191,-0.65403
-0.6702,0.45835
-5.0301,-1.3365
9.3233,-4.0601
7.2385,-3.7883
8.048,-4.4441
0.13519,0.78459
9.8506,-6.004
7.8441,-3.9805
-10.073,-5.2024
-10.054,-3.9929
8.9035,-4.0268
-1.405,-0.98342
3.2813,0.62741
7.532,-1.5995
10.254,-3.1563
0.22938,-0.11795
1.8187,0.33492
7.1602,-2.6938
-4.4046,-1.032
-7.6037,-3.4849
3.5041,0.29623
-7.3957,-3.0415
-1.6351,-0.48874
-12.16,-6.3417
-10.56,-4.7121
-11.287,-6.8723
1.5717,4.076
7.8618,-2.2752
3.6765,0.25695
7.3371,-3.9521
12.106,-6.6534
11.909,-6.9293
-8.074,-3.9416
7.0371,-3.847
-3.2512,-0.73959
-6.4288,-3.1092
0.32376,-1.3876
11.807,-7.0245
10.232,-5.5395
-9.7516,-6.3552
-7.4063,-0.24407
10.025,-4.6967
-7.7844,-2.433
-10.483,-5.2889
-9.8975,-4.0487
-6.4435,-1.7276
-1.8862,-0.7533
2.3415,0.32516
0.78631,-0.44387
8.2473,-3.441
3.4716,0.83066
-8.6011,-1.5756
-7.8869,-3.8669
-7.2391,-2.8765
-11.128,-3.9401
-7.3146,-1.3812
1.4382,0.20202
-10.513,-8.0506
-3.7271,-0.43341
1.2905,0.14823
