1,-5.5741,-1.2952
2,8.46,-4.3136
1,-0.040505,-0.40638
1,-3.2417,1.6972
2,11.106,1.1784
2,-7.3899,10.631
2,5.342,10.581
1,-1.4301,2.0991
1,-1.4212,-3.4076
1,-0.33429,0.53234
1,0.53121,1.0891
1,-0.63657,-0.27415
1,0.022042,-0.22129
1,-1.8299,-0.43152
1,1.0717,0.42992
2,11.898,-3.7931
2,19.069,7.4083
1,-0.0062631,0.00071337
1,0.0070889,-0.070544
1,0.063229,0.2694
1,-7.0978,3.0251
2,16.215,-7.7948
1,2.1603,0.57894
1,-2.3988,1.8303
2,-2.2934,21.581
1,0.051651,-0.32219
1,9.0417e-05,-1.3547e-05
2,6.9687,-5.938
1,0.67629,0.55597
2,-14.27,-4.5821
2,-7.1671,-11.429
1,0.35559,0.63309
1,-0.27629,0.1377
2,4.5644,24.787
1,-2.2065,-2.817
2,11.904,9.0254
2,-1.0027,-16.415
1,2.965,2.5618
1,3.8449,2.9431
2,9.3078,-6.111
2,-12.919,-1.6587
2,-6.0132,-2.6015
1,-1.9589,0.29076
1,-0.085651,-1.4057
2,-35.496,11.324
2,9.2843,-11.602
2,-10.642,12.087
2,7.6736,2.7276
2,19.085,-8.3852
1,-1.2132,-0.049966
1,0.79786,-0.34339
2,-12.386,17.32
1,-1.0109,-1.9505
2,11.169,0.7738
1,-0.1277,-0.26158
1,3.1483,-2.1358
2,0.03533,10.836
1,-3.2515,3.2282
1,-0.33795,0.56423
2,16.029,6.2751
1,1.3749,1.8164
2,-2.7822,14.413
1,0.7068,0.78447
2,18.924,-12.701
1,1.6702,1.6591
2,0.45479,-17.736
1,1.6214,0.72744
2,11.844,6.1988
1,-0.29492,1.2083
2,3.0567,18.824
1,-1.1797,0.94832
2,-30.269,-7.3079
1,-0.73191,0.039825
2,-1.5932,16.241
1,2.0197,-0.80869
1,-1.0493,0.52638
1,-1.2504,1.1085
2,-0.92624,-10.919
1,-1.5871,1.9552
1,-0.43592,0.47032
2,-6.8306,-2.5449
2,20.481,-7.2341
2,-9.1421,-14.24
2,-6.953,-7.9964
1,-1.4537,-2.7976
2,-15.405,2.8946
1,-0.54347,-0.0057629
1,-0.19365,0.45915
1,0.96705,0.98521
1,-2.0651,2.0065
2,-11.466,2.7387
2,18.412,-7.0624
1,0.23939,0.2399
2,7.5162,11.135
2,12.532,9.9793
2,9.4215,-22.372
1,-0.16691,-0.047991
2,-14.803,9.1931
2,-7.5089,11.233
2,-0.18114,-14.581
2,1.0591,14.878
2,15.04,3.2372
1,1.3934,1.4214
2,16.142,-35.188
2,7.2024,8.1717
1,-0.0055585,-0.022588
1,-0.96036,-1.4288
2,-8.7304,13.835
2,3.5294,-26.352
2,-3.4058,-19.305
2,19.51,10.961
1,1.6694,-5.1944
2,6.3804,2.2154
1,-0.50385,0.29631
2,11.763,-19.867
2,24.234,-3.6464
2,-9.4197,-16.01
2,-26.529,2.7941
1,-0.083967,-2.6905
1,-1.2889,3.372
1,-0.05851,-2.0666
2,-5.6168,17.431
2,-9.022,12.554
2,-1.5393,8.9577
1,0.00061361,0.092221
1,0.6357,-3.7018
2,1.575,12.437
1,-1.4533,-1.847
2,11.58,-10.51
2,1.4108,-17.256
2,13.786,-14.341
1,-0.77707,0.43623
2,-0.92518,9.6038
1,1.4655,0.25596
1,2.6977,-2.3189
1,2.0539,-1.5443
1,1.607,-2.6688
1,-1.0751,0.28921
2,8.7176,-3.7089
2,8.7658,0.94796
2,16.968,6.7216
1,-0.29984,-0.001643
2,13.495,-10.31
2,11.537,17.132
2,1.5071,11.102
1,0.6981,-0.18012
2,-1.797,13.15
2,-11.741,-13.568
2,-11.64,-13.695
1,-4.0993,0.42191
2,-9.1,-7.5672
2,21.321,-8.0174
2,-7.6806,-11.522
1,1.0193,0.58674
2,-12.917,2.5598
1,-0.24328,1.5548
2,-13.071,-6.5018
2,-7.2307,5.8287
1,-0.64936,-0.53612
2,1.8371,11.132
2,7.1363,-0.72022
1,-0.22508,1.2488
2,16.152,-10.912
1,0.93528,-0.18997
2,-10.506,-3.9584
1,2.7377,-1.4107
1,0.031225,0.035256
1,0.5383,1.0783
2,4.1132,-21.241
1,4.007,0.96327
1,0.16589,0.034558
1,2.555,1.1527
2,-15.423,-10.235
1,-0.018615,-0.20081
2,-11.688,-4.0058
1,-0.53501,0.1153
1,-0.91932,1.378
1,-0.45069,0.0041413
1,-0.5007,2.3244
1,-3.8205,-1.9655
1,0.7731,1.1335
2,5.0874,-12.536
1,4.5465,-2.7711
2,15.539,9.1749
2,-21.925,3.9944
1,-0.029488,-0.14333
2,9.8796,-3.9637
1,1.59,2.609
1,2.0032,2.3493
1,-0.26575,0.15677
1,0.5065,0.048819
2,-9.6208,18.592
1,-0.48004,0.78147
1,2.2295,-1.6613
1,-0.63522,3.9188
2,-6.6852,13.544
1,-3.3317,-2.0061
2,-14.887,3.8007
2,-17.045,-1.4894
1,-2.1567,2.5978
2,22.143,3.6069
1,0.037931,-0.025038
2,9.0982,7.4814
2,3.3772,12.929
1,-2.1122,2.2057
1,-1.7275,-4.6231
2,-21.247,4.7482
1,0.70151,6.3375
1,0.82456,1.7088
1,-0.73308,1.5255
1,-0.17554,1.7382
2,-6.4253,-4.9601
1,2.4101,-2.1512
1,1.0617,1.2924
1,-7.2442,-1.6458
1,0.030687,-0.0059605
2,8.5902,1.0948
1,-0.28418,-0.76944
1,-0.68694,-0.35465
1,1.7507,1.8894
1,3.8462,-1.6055
2,3.5808,8.2097
1,0.17164,-2.561
2,5.4498,-18.571
1,6.1147,4.7074
2,1.6372,-17.942
2,-12.142,3.3627
2,13.387,11.408
2,4.9963,6.0732
1,-1.6762,1.2408
2,13.38,1.0892
2,20.329,8.9652
2,20.471,-0.066799
2,-5.2412,14.475
1,-0.77524,0.57214
1,-7.6437e-05,0.00023611
1,0.33094,0.36941
1,-1.039,0.31182
1,0.22131,-0.014278
1,-2.6763,-1.3887
1,1.1926,-2.592
2,-3.3115,16.299
1,0.91825,0.99046
2,-17.073,-5.0057
1,0.88661,0.33245
2,10.973,2.3125
1,-0.35131,1.701
1,-1.2584,-1.2193
1,-2.3401,-4.9539
2,-8.9351,-9.5283
1,0.92124,-0.91856
1,0.13382,5.5616
1,0.17052,0.55508
1,-3.1113,0.75614
2,-0.45856,-15.7
2,4.0946,7.0031
2,-4.718,-13.217
1,-2.7369,-0.92263
2,0.19515,27.279
1,-0.020989,0.077557
2,3.8879,-7.845
1,-0.43614,0.343
2,-5.6202,13.834
1,-0.51666,-0.055457
2,-17.243,-11.008
1,0.38854,1.035
2,-2.754,-9.043
2,16.218,-6.4392
2,6.6935,-6.5928
1,0.84459,-1.084
2,9.1336,22.98
1,0.13938,0.65641
1,0.12337,0.080922
1,-1.3885,1.0486
2,2.2523,-30.531
1,0.36947,-0.70561
1,0.17633,-0.076178
2,-25.515,1.5981
2,10.37,6.7752
2,-3.1842,15.009
2,11.545,1.8685
2,3.4122,1.1882
2,-12.438,13.749
1,14.631,1.1431
1,2.791,2.468
1,-3.4081,-0.94173
2,-1.0345,-5.9386
1,-0.23879,-0.25403
1,0.017564,0.069866
2,-17.763,-1.1388
1,4.7208,-1.5322
2,8.8907,-15.163
1,-0.57527,0.11437
1,-0.85694,-1.7023
1,-1.2956,0.5814
2,-23.26,4.3459
1,0.59168,-0.42505
1,-0.10411,-0.24096
1,-1.8512,-0.10314
1,2.6471,0.58534
1,-1.4765,2.2003
2,-9.7579,9.2776
2,-2.8617,13.747
1,-0.091502,0.058787
2,4.4776,17.343
2,20.711,20.12
1,-1.0096,1.0286
1,0.27841,-0.18034
1,0.080625,-0.35551
1,-0.43483,0.30283
1,-0.018985,0.86953
1,1.0672,0.21175
1,3.5111,-3.5589
2,-10.135,-12.261
2,15.075,-6.0202
1,0.15616,-1.1598
2,-6.2039,-17.247
2,18.273,12.697
1,-0.045226,-0.81869
1,0.58901,0.43188
2,-5.1511,15.584
1,2.2721,1.0632
2,-7.65,15.826
2,3.9544,-9.5324
1,0.59272,-3.3087
2,-1.7335,-14.288
2,-10.985,-14.258
1,2.6004,-1.8403
2,7.5395,8.0709
2,-8.5647,7.4531
1,-0.84062,-3.3789
2,-12.068,10.201
1,-0.016179,-0.067298
1,1.065,1.3682
1,1.1304,-0.27325
1,3.9955,-1.0611
1,-1.0824,-1.2535
1,-2.6651,4.4768
1,-0.23512,0.95678
1,-2.7928,-4.48
1,1.1678,-0.53416
2,-11.839,17.34
1,-0.39219,0.21065
1,-0.21349,-0.059783
2,-4.3423,-10.336
2,-4.3756,16.518
1,-1.6215,2.5566
1,-0.027081,0.20368
2,1.9291,-11.457
1,-0.45962,2.3965
1,0.3782,-1.6126
2,1.5447,-21.78
1,0.66519,0.41814
1,1.8156,2.4058
1,-0.16586,1.2386
1,1.7118,-2.6243
2,2.1256,14.059
1,0.55503,0.14001
1,-0.04542,-0.75832
1,0.24357,1.3068
2,10.99,-11.314
1,0.4999,-0.0010915
2,-23.415,11.521
1,0.054553,1.7659
1,0.06313,0.02915
2,-21.07,9.6003
2,-3.2443,6.5245
1,-0.80259,1.8464
1,-0.064506,-0.043565
1,-0.7324,-0.93444
1,2.1082,0.46895
2,-5.4307,-13.166
1,-6.0985,3.9469
1,-3.5467,-3.4331
2,-4.4288,18.804
2,-15.217,19.133
2,-11.063,-12.811
2,-13.378,0.13269
1,-1.2709,-0.53566
2,-2.1724,-19.512
1,-0.15013,0.20573
1,-0.35639,-0.7831
1,2.3063,-0.38015
1,-0.85624,2.1285
2,9.4254,2.5605
2,-8.982,4.5555
2,-6.9528,11.662
1,-0.4545,0.057972
1,0.47393,-0.65989
1,0.24182,0.52409
2,-0.32652,8.6552
1,0.084948,0.0067142
2,-5.8231,-7.8308
1,-0.80382,-1.6597
1,-1.736,3.6998
1,7.4599,-3.6018
2,-12.586,7.9787
1,-0.15632,1.9653
1,-0.095359,-0.058262
2,8.0053,17.779
2,7.1827,-13.609
2,-6.2244,-12.841
2,-9.2397,7.8636
2,-17.669,5.7187
2,22.639,4.497
2,-12.07,3.8256
1,0.46621,-0.62992
1,-0.25924,0.62035
2,14.249,-9.2713
2,-9.3173,8.416
2,-13.209,7.7621
1,-0.68445,-1.2487
1,-0.21365,0.86641
2,18.093,-7.9431
1,-1.1624,1.7656
2,16.3,0.81947
1,0.63267,0.24922
1,0.46366,0.50374
1,-2.3435,-3.5714
2,8.5447,20.638
1,1.1751,-0.27516
2,20.791,12.065
1,0.058386,0.81552
2,8.6749,7.4582
2,21.382,-3.0766
2,-3.0616,16.923
2,10.114,-9.8648
2,1.9581,-11.91
1,1.2816,0.7258
2,-9.1385,-0.85258
1,-0.53053,-0.37622
1,-0.51376,-0.04195
1,2.3765,-1.3114
2,19.209,3.6027
2,10.265,9.4217
1,0.56057,0.74157
2,-12.059,-17.471
2,-13.68,-12.973
2,19.242,13.663
1,-2.9398,-0.98836
1,-0.92092,2.2743
1,0.008867,0.64065
1,1.5351,-1.5289
2,3.0774,13.187
2,9.7062,4.5086
1,-1.9733,-3.2091
1,0.61547,-5.0939
1,-0.59441,0.90357
2,-9.1066,21.582
1,-2.53,1.1658
1,1.727,-0.50053
1,0.46674,-0.23468
1,2.0719,1.9962
1,-2.1735,3.5954
2,-17.062,7.1354
2,-4.6741,-15.172
2,11.248,4.8582
2,10.032,2.5611
2,13.768,7.6196
1,0.54815,1.1651
1,0.71536,-2.8023
1,0.60457,0.33235
2,-10.742,11.766
1,-0.65721,2.7305
1,-0.42796,1.9635
2,-1.2301,13.368
2,19.302,-9.0277
2,-2.5502,-7.9317
2,-5.9463,23.686
2,14.454,13.795
1,-0.010064,0.67288
1,-2.2762,-3.9283
1,-0.1779,-0.043759
1,2.1096,-10.57
1,-1.4196,1.8314
1,0.20172,2.4276
2,-6.8955,-8.0095
1,-4.6784,2.5601
1,0.63411,-0.54855
1,-3.3493,-0.13137
2,-8.0788,-2.0869
2,7.4601,13.192
2,5.3405,-12.821
2,15.581,-10.444
2,8.5697,-12.259
2,2.1096,-5.8161
1,0.12317,0.12299
2,-12.043,8.5164
2,-0.30029,-20.027
2,5.6707,-30.473
1,1.5425,0.4603
1,0.25923,-0.28762
1,0.90209,1.146
1,-1.6897,2.1266
1,0.27483,-0.57395
2,10.899,18.739
1,0.20889,-0.54
1,-0.11202,-0.12775
1,2.081,2.4717
2,-22.054,-9.4477
1,-1.6609,-1.1334
2,14.098,-2.6179
1,-0.36203,0.16026
2,-9.1576,-13.139
2,2.0759,12.312
1,-1.5458,-1.2257
2,3.6834,6.8181
2,24.287,-6.7393
2,20.372,-4.0683
1,0.56542,1.5227
2,19.762,22.971
2,-16.051,0.3039
1,-1.2907,0.39634
1,1.4246,0.43431
1,-3.5797,2.1661
2,15.763,-5.7218
2,-4.8875,8.7596
1,-1.0727,-0.4439
1,3.3961,-2.5881
2,-11.273,-0.13984
1,-2.0074,1.6058
2,-10.749,-5.3626
2,11.515,10.777
2,14.418,4.5076
1,-4.2111,0.38617
1,-1.1183,-1.035
2,7.3947,-8.8486
2,-17.381,-12.292
2,-20.666,-3.5647
2,-1.2747,-10.969
2,11.582,5.3564
2,12.513,1.7518
1,0.4316,0.9011
2,-20.65,2.2748
2,14.132,11.632
1,-1.6611,-2.4936
1,0.49388,-0.41662
1,1.3805,3.3944
1,0.61535,0.40389
2,-12.805,5.8327
2,1.8099,9.2175
2,-4.9341,-18.404
1,-0.21158,0.72542
2,-3.6629,-25.252
2,-0.68888,17.033
2,9.1357,-6.1333
1,1.9532,2.358
2,-4.8497,-12.039
2,12.147,6.835
1,2.6099,-0.16083
1,-0.67687,-0.17365
2,11.731,4.4695
1,0.03925,-1.1095
1,0.17281,0.037206
1,1.9135,-0.82593
1,0.69509,-0.45593
2,-11.289,14.716
1,-0.71846,2.596
2,15.476,-8.857
2,17.182,10.171
2,6.4833,-14.466
1,-0.37217,0.22373
2,0.30442,9.0529
2,16.793,9.1321
2,12.075,8.712
2,11.445,7.8809
2,-11.779,10.342
2,11.004,2.5261
1,0.27803,1.5692
2,7.3085,-9.3556
2,16.153,-1.6029
1,-3.6921,1.8517
1,9.0687,-1.2203
2,-18.615,-14.904
2,-5.7427,-12.219
1,3.0477,-2.8882
1,4.0324,3.7977
2,0.12526,7.5855
1,0.11754,-0.14854
1,-4.992,8.8776
1,-0.019786,-0.17126
1,1.7168,-2.5443
2,-3.4905,14.288
2,-0.49824,8.4119
1,-2.0398,2.0583
2,10.054,-16.113
1,5.8163,0.35981
2,-14.029,-1.0492
2,0.66909,-10.906
2,-12.422,11.19
2,-1.7559,14.835
1,0.075435,-0.052374
2,25.455,-7.1282
2,6.0229,-13.875
1,-3.9487,2.1125
1,-1.7676,-0.21048
2,9.1775,-7.8283
1,0.091324,0.17833
1,-0.4669,-2.1536
2,-9.8755,11.174
2,1.4581,-12.155
1,-2.7332,-3.0645
2,5.3515,-9.9935
2,3.325,-11.13
1,-2.521,0.85319
1,-3.2756,-0.37438
1,0.014479,0.0064608
2,13.883,6.7004
1,-1.3961,0.62702
2,7.0517,7.3561
2,-6.7136,-13.643
2,16.121,9.2788
1,-0.040295,-0.11307
1,0.34642,4.4367
1,-1.3041,-1.3413
2,-17.943,-13.617
1,-3.7862,3.5574
2,6.6923,-2.5283
1,0.51404,0.01211
1,-0.56692,-4.036
2,-11.041,-2.918
1,0.88204,4.444
2,1.6044,4.1983
2,-18.203,1.4723
1,-0.04339,-0.14684
1,1.2308,0.6163
1,1.6348,-0.23931
1,-0.63768,0.26955
1,-0.32551,-0.36622
2,-13.294,18.821
2,20.384,1.0473
1,0.66149,-0.69229
2,5.9805,0.4523
1,0.16332,0.43527
2,-9.1478,-3.5578
1,-0.36116,1.0213
1,-0.12676,1.0108
2,-9.0915,15.38
1,0.76166,-1.2198
1,-0.5237,0.63083
1,1.2809,0.27501
1,2.4529,3.0637
1,-0.10965,0.32367
1,-2.7329,2.9294
1,0.044198,0.15917
2,11.138,-4.6722
2,11.194,-2.6677
1,3.2256,-3.0821
2,-7.8183,-13.024
1,5.6982,0.73286
1,-0.019285,0.10686
2,23.536,6.2323
1,1.3945,-0.00052452
2,-1.53,-18.48
2,-11.201,6.7009
2,-13.598,8.1576
2,11.902,-16.217
1,0.16591,0.65439
2,4.6354,19.153
1,3.4949,-3.1156
1,0.42294,0.85118
2,-2.0931,11.467
1,-3.1628,3.3001
1,0.36202,0.59549
1,0.35016,0.58122
1,-0.44876,-0.14755
1,2.141,0.0046867
1,0.557,0.96686
1,-1.4944,-0.58902
1,-0.14478,-0.50238
2,-9.1954,1.577
2,18.826,11.88
1,-0.82527,0.98019
1,-0.47226,-0.48351
2,10.986,-11.103
2,-10.069,-4.4139
1,-2.0789,-0.18997
1,-0.20974,0.15078
1,-1.1802,-1.4386
2,4.5853,-25.564
1,1.0964,1.7211
2,-14.564,-3.0623
2,-1.9132,16.07
1,0.085416,-0.76982
2,11.255,-11.216
1,-1.6967,-0.6708
2,-4.3787,18.599
1,-0.10858,0.099642
1,-1.6136,0.42659
1,0.56659,0.90125
2,-9.5708,-8.7195
2,-16.201,9.4033
1,0.61637,-1.6444
2,-11.013,-8.1609
2,-9.6936,-13.048
1,0.60565,-0.34134
1,-0.18601,-0.83571
2,-3.6697,-25.755
2,-0.57238,13.422
1,1.3386,1.858
2,18.749,0.36413
2,-9.1416,-5.3725
1,-6.8829,-2.1565
2,-13.457,13.9
2,22.72,-6.3984
2,-12.437,-12.03
2,-7.2347,-21.478
2,-8.2289,1.7361
2,11.695,-0.25962
1,-0.91942,0.16507
1,2.0433,-0.14326
1,1.5257,-0.59018
1,0.027479,0.031916
2,-7.2688,14.929
2,2.4803,-17.229
2,14.42,0.50093
1,0.99682,-0.4089
2,-12.957,3.2717
2,-16.046,3.314
2,-10.712,6.4603
2,26.665,2.341
2,3.4935,13.179
2,-11.762,-6.8264
2,-15.395,-5.7085
1,-0.2007,0.16425
1,1.5116,-1.4109
1,-0.84138,-0.41286
1,4.0637,-1.8632
2,-14.05,-9.5706
2,-9.6967,-2.4603
2,-6.0841,13.015
1,1.0594,-0.03969
1,0.67879,-0.62729
1,-0.94839,0.015964
2,-11.687,-0.095582
1,-0.25874,-0.20194
2,6.6347,-42.173
1,0.74637,-0.60864
1,0.1351,-1.715
2,-4.8124,-12.306
1,0.11134,-0.05486
1,0.057276,0.42357
1,-0.1553,0.057218
2,-13.76,-9.2382
1,-0.053666,-2.4451
1,-0.26043,-1.3074
1,-1.3553,-2.0206
1,-3.2795,-2.0183
1,0.0090806,-0.0038872
2,-6.5326,-7.7741
1,0.086567,0.51857
1,0.6837,1.2315
1,-1.0673,0.87242
1,-0.21436,0.056459
1,1.0232,-1.4966
1,-0.36122,-0.076661
1,1.7455,0.83857
2,-11.341,14.886
2,10.125,-4.9238
1,-0.96825,0.57882
1,-0.36143,0.38999
1,0.068424,-0.09307
1,0.15039,-0.48774
2,-8.7215,11.967
2,2.5539,-15.256
1,0.33366,0.10488
1,-2.1704,-1.3826
2,11.312,17.396
2,16.554,-6.8421
1,1.2569,4.7116
2,-14.813,9.6601
1,-2.1573,-0.8648
2,-15.02,9.184
2,-1.5965,13.301
1,0.094605,-0.97073
1,0.083712,0.2983
2,-13.836,-12.141
1,0.9443,-0.3676
1,-0.23402,0.14746
1,0.31147,0.052724
1,-3.2108,-0.083569
1,0.21889,0.031529
1,-0.41857,7.1881
1,0.040585,0.070989
1,0.2046,-0.37237
2,-11.763,5.9089
2,9.2834,27.445
1,0.027755,-0.071991
2,-11.134,-11.735
2,1.5898,16.583
2,14.656,1.563
2,-8.9883,14.244
2,-8.774,9.4005
2,4.9142,-13.139
2,-21.624,-4.0366
1,0.9178,2.0875
1,-0.12517,-0.15675
1,1.1701,2.0772
1,0.15309,0.59898
2,-11.838,8.5684
1,0.77132,0.005747
1,-2.3647,-1.4487
2,7.902,12.771
1,-0.68645,-0.057204
